X,Y,x_m,y_m,dist_to_goal,shot_angle_rad,shot_angle_deg,minute,is_goal,sit_DirectFreekick,sit_FromCorner,sit_OpenPlay,sit_Penalty,sit_SetPiece,type_Head,type_LeftFoot,type_OtherBodyPart,type_RightFoot,act_Aerial,act_BallRecovery,act_BallTouch,act_BlockedPass,act_Chipped,act_CornerAwarded,act_Cross,act_Dispossessed,act_Foul,act_HeadPass,act_LayOff,act_OffsidePass,act_Pass,act_Rebound,act_Standard,act_Tackle,act_TakeOn,act_Throughball,act_Unknown,ha_a,ha_h
0.925,0.3309999847412109,97.125,22.50799896240234,13.931321288669848,0.3088263620888902,17.694447150072378,60,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.95,0.5,99.75,34.0,5.25,1.2176116877221748,69.76401079228177,61,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7580000305175781,0.2860000038146972,79.5900032043457,19.44800025939941,29.281882343961446,0.21690502328774597,12.42774238957468,69,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.906999969482422,0.4309999847412109,95.23499679565431,29.30799896240234,10.833751027123482,0.6022697945165187,34.50751735400785,69,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.973000030517578,0.5629999923706055,102.1650032043457,38.28399948120117,5.137106032223015,1.011360674778397,57.94669823030519,69,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.8719999694824219,0.5179999923706055,91.5599967956543,35.22399948120117,13.495623767088478,0.5278592487328353,30.24410712933781,72,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.865,0.3370000076293945,90.825,22.91600051879883,17.99404539005245,0.32261334631153615,18.484383158243446,78,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.875999984741211,0.5159999847412109,91.97999839782716,35.08799896240234,13.06538110667928,0.5447145515370032,31.209844842431654,80,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.925,0.5640000152587891,97.125,38.35200103759766,8.99752955156309,0.7063734038171067,40.47221479901041,84,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8540000152587891,0.605999984741211,89.67000160217286,41.20799896240234,16.94001475558318,0.38926152110921686,22.30304228640073,90,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.906999969482422,0.504000015258789,95.23499679565431,34.272001037597654,9.768790720725661,0.7167574977923179,41.06717955785724,20,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.720999984741211,0.5779999923706055,75.70499839782715,39.303999481201174,29.771286995491007,0.24088382219160642,13.801626364558809,27,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0.764000015258789,0.4,80.22000160217284,27.200000000000003,25.69607597662173,0.2733808304536061,15.663567784773157,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.879000015258789,0.3479999923706054,92.29500160217285,23.663999481201166,16.378336027002263,0.3499013512297596,20.047870671389884,5,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.9290000152587892,0.419000015258789,97.54500160217286,28.492001037597653,9.26903736541344,0.6450965430263311,36.96130929388829,6,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.926999969482422,0.565,97.33499679565432,38.419999999999995,8.848088727099741,0.7129205004665687,40.847335805088825,6,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.950999984741211,0.5120000076293946,99.85499839782715,34.81600051879883,5.209308815288377,1.2209413709272035,69.9547875870455,11,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.92,0.4579999923706054,96.60000000000001,31.143999481201167,8.87224542961809,0.7551797408441258,43.26861192415168,22,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
